Work_ID,Biodiversity_Richness,Lexical_Richness,Age_Publication,Year_Publication,Literature_Form,Gender,Parenthood,Highest_Education,Biodiversity_Background,Main_Region,Migrating,Main_Residence,genre_satire,genre_historical,genre_social,genre_children,genre_adventure,genre_mystery,genre_crime,genre_sf,genre_romance,genre_fantasy,genre_biography,genre_travellogue
PG35025,5.02,1889.97,50,1921,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG43812,21.79,1915.04,29,1913,nonfiction,gender_m,NA,university,no_bio_inclination,north_america,3,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG46098,7.83,1952.18,27,1905,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG46892,19.16,2058.71,55,1933,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG12686,11.76,1814.85,55,1933,epic_art_shortstory,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG36355,8.28,1893.42,36,1914,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG25272,15.33,1888.27,32,1910,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG47640,10.79,1891.25,38,1916,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG46674,8.22,1767.15,34,1912,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG25465,17.56,2049.17,34,1912,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG33761,7.14,1856.77,55,1933,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG37113,4.91,1842.44,55,1933,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PG47910,6.45,1719.4,43,1921,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG46358,6.62,1847.46,28,1906,epic_art_novel,gender_m,has_children,university,has_bio_inclination,north_america,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
PG48313,9.58,1551.74,41,1881,epic_art_novel,gender_m,NA,academic,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG10835,14.38,2505.93,56,1765,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG12050,9.93,2205.8,49,1758,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG10351,3.09,1712.61,56,1765,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG577,9.42,2338.48,56,1765,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG4679,3.56,1926.99,70,1779,nonfiction,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG9823,8.67,2251.46,70,1779,nonfiction,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG10350,8.55,2096.35,56,1765,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG11768,8.25,2135.09,56,1765,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG34766,16.22,2219.03,50,1759,epic_art_novel,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG2064,22.92,2023.86,66,1775,nonfiction,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
PG43656,7.04,2229.04,41,1750,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG24218,6.87,2102.67,70,1779,nonfiction,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG7780,12.21,2070.52,56,1765,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG11397,8.44,2358.63,41,1750,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG4678,7.9,2095.15,70,1779,nonfiction,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG652,10.63,1895.58,50,1759,epic_art_novella,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG10352,1.37,1639.3,56,1765,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15566,12.46,2108.88,56,1765,NA,gender_m,has_no_children,academic,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG37147,48.79,1967.71,19,1868,epic_art_shortstory,gender_f,NA,school,no_bio_inclination,north_america,2,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG12078,19,2215.28,34,1901,nonfiction,gender_m,NA,university,no_bio_inclination,british_isles,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15380,14.04,2260.05,52,1910,epic_art_novel,gender_m,has_children,university,has_bio_inclination,british_isles,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG48634,68.57,2192.92,55,1913,nonfiction,gender_m,has_children,university,has_bio_inclination,british_isles,3,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG45451,30.85,2365.82,52,1910,epic_art_novel,gender_m,has_children,university,has_bio_inclination,british_isles,3,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG13003,61.16,2174.17,54,1912,nonfiction,gender_m,has_children,university,has_bio_inclination,british_isles,3,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG22066,26.03,2007.38,41,1911,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG57496,23.65,1778.87,47,1917,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG14513,23.58,1857.1,32,1902,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG14697,27.65,1817.36,38,1908,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG53109,24.36,1907.31,44,1914,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG53817,21.33,1840.78,37,1907,dramatic_art,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG53394,17.35,1908.69,40,1910,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG52154,25.86,2052.33,42,1912,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG21886,28.56,1950.9,28,1898,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG48258,26.91,1970.13,29,1899,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG2807,21.87,1789.93,29,1899,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG49772,22.83,1799.88,43,1913,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG13812,22.47,1981.15,34,1904,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG45721,23.54,1798.74,30,1900,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG56101,32.88,1595.5,50,1920,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PG1692,22.05,1784.76,52,1922,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG2898,19.18,2223.18,33,1903,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG16554,20.43,1846.51,48,1918,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG50557,19.61,1674.02,52,1922,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG48782,17.12,2352.9,36,1910,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,1,city,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG49561,21.51,2492.72,34,1908,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG11240,3.27,1650.44,48,1919,epic_art_novel,gender_m,NA,NA,no_bio_inclination,other,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PG37339,20.19,2220.39,27,1852,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG34770,20,2062.88,54,1879,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31886,23.3,1988.72,72,1897,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG32538,11.03,1829.88,74,1899,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG18705,14.03,1889.93,35,1860,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG34674,11.3,1971.68,44,1869,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG34911,27.76,1783.53,67,1892,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG32234,16.1,1995.44,29,1854,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG23608,15.83,1964.52,31,1856,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG37286,19.86,2252.46,79,1904,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG18708,15.85,2009.49,66,1891,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG34503,15.21,2013.86,72,1897,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31642,14.77,1966.91,64,1889,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG20978,16.05,1920.08,31,1856,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG32668,10.31,1873.44,45,1870,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG14048,13.6,1855.19,52,1877,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31409,22.99,1900.59,47,1872,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG32708,18.51,1860.71,27,1852,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG17597,16.69,2013.57,29,1854,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG20892,13.61,2036.6,51,1876,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG26865,14.21,1831.18,32,1857,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG23985,14.14,1792.33,56,1881,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG22757,13.21,1768.53,40,1865,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG34574,21.17,2045.29,69,1894,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG32204,17.24,2001.69,58,1883,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG39048,14.71,1955.5,58,1883,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31942,13.68,1908.22,75,1900,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG36739,9.4,1901.06,54,1879,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG42816,8.73,2004.33,47,1893,epic_art_novel,gender_f,NA,NA,no_bio_inclination,north_america,1,town,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
PG12792,6.38,1823.17,90,1907,epic_art_novel,gender_m,NA,NA,no_bio_inclination,british_isles,2,city,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG47331,3.88,1564.75,45,1896,dramatic_art,gender_m,NA,school,no_bio_inclination,british_isles,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG27271,3.4,1419.43,57,1908,dramatic_art,gender_m,NA,school,no_bio_inclination,british_isles,1,village,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG13561,6.56,1689.84,39,1891,nonfiction,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG33873,5.04,1499.65,49,1909,epic_art_novel,gender_f,NA,NA,NA,other,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG50783,4.32,1829.65,36,1951,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
PG28118,4.85,1742.26,47,1962,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
PG33660,6.88,1748.95,43,1958,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
PG32687,5.48,1572.12,39,1954,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
PG22526,7.41,1672.14,40,1955,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
PG52694,5.22,1439.34,54,1917,nonfiction,gender_m,NA,academic,no_bio_inclination,north_america,1,town,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PG48845,10.5,1732.2,42,1906,NA,gender_f,NA,NA,NA,other,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG27209,11.56,1321.67,42,1906,NA,gender_f,NA,NA,NA,other,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
PG18462,15.77,2064.94,59,1910,NA,gender_m,has_children,academic,has_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31471,7.79,1744.66,52,1919,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG5953,13.64,2030.91,41,1908,epic_art_shortstory,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG41328,9.75,1698.46,47,1914,epic_art_novel,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG36816,10.87,1637.84,51,1845,NA,gender_m,NA,NA,NA,other,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG36203,10.7,1802.55,51,1845,NA,gender_m,NA,NA,NA,other,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG20487,30.87,2553.42,62,1904,nonfiction,gender_m,NA,NA,no_bio_inclination,north_america,2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PG26517,15.97,1296.08,41,1920,epic_art_novel,gender_f,NA,NA,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG50198,17.76,1308.72,40,1919,epic_art_novel,gender_f,NA,NA,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG8890,14.79,1118.39,39,1918,epic_art_novel,gender_f,NA,NA,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG49957,15.45,1425.22,42,1921,epic_art_novel,gender_f,NA,NA,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15954,20.76,1119.59,39,1918,epic_art_novel,gender_f,NA,NA,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG5200,4.23,1364.1,29,1912,epic_art_tale,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
PG7849,2.09,1291.6,31,1914,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG45866,5,1862.14,36,1913,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,village,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG38753,6.91,1730.99,41,1918,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG38436,12.14,1886.59,42,1919,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG36157,10.62,1537.92,29,1853,epic_art_novel,gender_f,has_no_children,school,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
